time,open,high,low,close,tick_volume,spread,real_volume
2024-09-03 16:35:00,176.36,176.55,176.19,176.47,50,50,0
2024-09-03 16:36:00,176.4,176.44,176.15,176.34,51,50,0
2024-09-03 16:37:00,176.34,176.57,176.29,176.57,43,40,0
2024-09-03 16:38:00,176.6,176.96,176.52,176.92,59,40,0
2024-09-03 16:39:00,176.91,177.17,176.73,177.16,47,50,0
2024-09-03 16:40:00,177.19,177.28,176.76,176.77,64,50,0
2024-09-03 16:41:00,176.72,176.79,176.53,176.79,53,40,0
2024-09-03 16:42:00,176.75,177.0,176.65,177.0,45,50,0
2024-09-03 16:43:00,177.0,177.11,176.86,177.1,47,50,0
2024-09-03 16:44:00,177.09,177.1,176.81,177.04,46,60,0
2024-09-03 16:45:00,177.04,177.23,176.9,177.21,57,40,0
2024-09-03 16:46:00,177.2,177.46,176.98,177.23,41,40,0
2024-09-03 16:47:00,177.25,177.57,177.23,177.38,47,50,0
2024-09-03 16:48:00,177.39,177.86,177.39,177.82,52,40,0
2024-09-03 16:49:00,177.83,178.06,177.77,177.99,48,40,0
2024-09-03 16:50:00,177.97,178.13,177.69,177.69,56,50,0
2024-09-03 16:51:00,177.7,178.04,177.7,177.86,50,40,0
2024-09-03 16:52:00,177.9,178.15,177.83,178.15,61,50,0
2024-09-03 16:53:00,178.04,178.21,177.55,177.55,60,40,0
2024-09-03 16:54:00,177.49,177.56,177.1,177.16,61,30,0
2024-09-03 16:55:00,177.18,177.23,177.04,177.22,51,30,0
2024-09-03 16:56:00,177.2,177.49,177.12,177.29,57,60,0
2024-09-03 16:57:00,177.29,177.56,177.14,177.56,44,40,0
2024-09-03 16:58:00,177.5,177.63,177.39,177.6,46,50,0
2024-09-03 16:59:00,177.57,177.6,177.3,177.55,51,50,0
2024-09-03 17:00:00,177.64,177.64,177.03,177.18,67,50,0
2024-09-03 17:01:00,177.17,177.5,177.1,177.47,58,50,0
2024-09-03 17:02:00,177.41,177.41,177.17,177.23,50,40,0
2024-09-03 17:03:00,177.3,177.3,176.92,176.92,52,50,0
2024-09-03 17:04:00,176.96,176.96,176.74,176.81,69,50,0
2024-09-03 17:05:00,176.83,177.01,176.75,176.75,55,30,0
2024-09-03 17:06:00,176.75,176.77,176.49,176.65,66,50,0
2024-09-03 17:07:00,176.66,176.68,176.56,176.56,46,40,0
2024-09-03 17:08:00,176.56,176.75,176.4,176.61,55,40,0
2024-09-03 17:09:00,176.61,176.89,176.61,176.76,45,40,0
2024-09-03 17:10:00,176.83,176.89,176.61,176.64,48,60,0
2024-09-03 17:11:00,176.64,176.77,176.48,176.6,55,50,0
2024-09-03 17:12:00,176.64,176.69,176.35,176.42,49,50,0
2024-09-03 17:13:00,176.43,176.64,176.37,176.46,47,40,0
2024-09-03 17:14:00,176.52,176.6,176.37,176.49,49,40,0
2024-09-03 17:15:00,176.46,176.72,176.4,176.71,54,30,0
2024-09-03 17:16:00,176.71,176.87,176.59,176.8,40,40,0
2024-09-03 17:17:00,176.8,176.91,176.69,176.71,54,50,0
2024-09-03 17:18:00,176.71,177.01,176.66,176.93,44,40,0
2024-09-03 17:19:00,176.89,177.01,176.87,176.94,48,50,0
2024-09-03 17:20:00,176.93,176.98,176.69,176.69,51,40,0
2024-09-03 17:21:00,176.69,176.93,176.69,176.91,43,40,0
2024-09-03 17:22:00,176.9,177.06,176.85,176.91,54,40,0
2024-09-03 17:23:00,176.88,176.98,176.67,176.7,49,40,0
2024-09-03 17:24:00,176.67,176.87,176.67,176.74,46,40,0
2024-09-03 17:25:00,176.73,176.95,176.71,176.93,44,50,0
2024-09-03 17:26:00,176.95,176.96,176.82,176.84,45,30,0
2024-09-03 17:27:00,176.85,176.95,176.78,176.79,41,40,0
2024-09-03 17:28:00,176.79,176.79,176.59,176.59,48,40,0
2024-09-03 17:29:00,176.59,176.76,176.59,176.71,40,50,0
2024-09-03 17:30:00,176.71,176.76,176.63,176.74,44,40,0
2024-09-03 17:31:00,176.7,176.8,176.38,176.51,52,50,0
2024-09-03 17:32:00,176.51,176.68,176.48,176.6,55,50,0
2024-09-03 17:33:00,176.6,176.71,176.5,176.65,40,40,0
2024-09-03 17:34:00,176.68,176.84,176.66,176.79,42,50,0
2024-09-03 17:35:00,176.8,176.82,176.63,176.64,33,40,0
2024-09-03 17:36:00,176.68,176.71,176.56,176.64,37,50,0
2024-09-03 17:37:00,176.62,176.75,176.59,176.71,37,40,0
2024-09-03 17:38:00,176.71,176.71,176.57,176.57,20,40,0
2024-09-03 17:39:00,176.5,176.61,176.4,176.46,40,60,0
2024-09-03 17:40:00,176.5,176.69,176.46,176.62,42,60,0
2024-09-03 17:41:00,176.63,176.78,176.6,176.6,39,40,0
2024-09-03 17:42:00,176.54,176.61,176.43,176.44,33,40,0
2024-09-03 17:43:00,176.44,176.56,176.44,176.5,31,40,0
2024-09-03 17:44:00,176.49,176.65,176.47,176.6,39,50,0
2024-09-03 17:45:00,176.56,176.59,176.33,176.4,53,30,0
2024-09-03 17:46:00,176.4,176.52,176.36,176.43,43,50,0
2024-09-03 17:47:00,176.42,176.49,176.25,176.41,54,40,0
2024-09-03 17:48:00,176.43,176.45,176.23,176.26,48,30,0
2024-09-03 17:49:00,176.28,176.39,176.05,176.06,52,40,0
2024-09-03 17:50:00,176.06,176.19,176.04,176.04,43,30,0
2024-09-03 17:51:00,176.0,176.03,175.81,175.86,38,50,0
2024-09-03 17:52:00,175.87,175.89,175.63,175.63,52,40,0
2024-09-03 17:53:00,175.63,175.76,175.63,175.69,47,40,0
2024-09-03 17:54:00,175.58,175.83,175.55,175.83,57,40,0
2024-09-03 17:55:00,175.82,176.01,175.82,176.0,48,40,0
2024-09-03 17:56:00,176.02,176.03,175.85,175.96,41,50,0
2024-09-03 17:57:00,175.94,175.96,175.82,175.93,34,40,0
2024-09-03 17:58:00,175.92,176.08,175.92,176.02,42,30,0
2024-09-03 17:59:00,176.02,176.02,175.87,175.9,41,40,0
2024-09-03 18:00:00,175.91,176.08,175.78,175.85,51,60,0
2024-09-03 18:01:00,175.84,176.19,175.82,176.08,57,50,0
2024-09-03 18:02:00,176.08,176.13,175.93,176.01,55,30,0
2024-09-03 18:03:00,176.01,176.21,176.01,176.09,40,50,0
2024-09-03 18:04:00,176.12,176.21,176.12,176.15,26,50,0
2024-09-03 18:05:00,176.15,176.31,176.06,176.31,36,40,0
2024-09-03 18:06:00,176.31,176.53,176.27,176.51,51,40,0
2024-09-03 18:07:00,176.5,176.55,176.35,176.36,41,30,0
2024-09-03 18:08:00,176.37,176.49,176.21,176.21,44,40,0
2024-09-03 18:09:00,176.2,176.3,176.16,176.2,40,40,0
2024-09-03 18:10:00,176.25,176.34,176.21,176.32,26,60,0
2024-09-03 18:11:00,176.32,176.4,176.32,176.4,29,30,0
2024-09-03 18:12:00,176.4,176.54,176.4,176.49,33,20,0
2024-09-03 18:13:00,176.49,176.49,176.33,176.33,29,40,0
2024-09-03 18:14:00,176.35,176.44,176.34,176.43,27,40,0
2024-09-03 18:15:00,176.42,176.52,176.38,176.41,37,50,0
2024-09-03 18:16:00,176.4,176.49,176.33,176.46,35,50,0
2024-09-03 18:17:00,176.46,176.5,176.38,176.46,30,60,0
2024-09-03 18:18:00,176.48,176.54,176.39,176.39,31,40,0
2024-09-03 18:19:00,176.41,176.64,176.41,176.6,35,40,0
2024-09-03 18:20:00,176.6,176.62,176.55,176.57,18,40,0
2024-09-03 18:21:00,176.59,176.64,176.54,176.54,24,30,0
2024-09-03 18:22:00,176.54,176.72,176.53,176.66,32,40,0
2024-09-03 18:23:00,176.66,176.66,176.56,176.6,36,40,0
2024-09-03 18:24:00,176.56,176.63,176.54,176.61,26,40,0
