,Date,Open,High,Low,Close,Tick_Volume,Spread,Volume,news_count,news_titles,news_links,returns,log_returns,volume_change,daily_range,daily_range_pct
50,2024-01-02 17:25:00,186.441,186.554,186.353,186.364,83,13,0,0,,,-0.00047733208905187396,-0.00047744604827920016,,0.2009999999999934,0.10780890469370653
51,2024-01-02 17:26:00,186.378,186.388,186.2,186.203,86,13,0,0,,,-0.0008639007533643994,-0.0008642741306763469,,0.1880000000000166,0.10087027438861701
52,2024-01-02 17:27:00,186.199,186.328,186.15,186.184,89,13,0,0,,,-0.00010203917230122705,-0.00010204437865173982,,0.17799999999999727,0.0955966465985302
53,2024-01-02 17:28:00,186.184,186.234,186.073,186.082,84,23,0,0,,,-0.0005478451424397734,-0.0005479952644213904,,0.16100000000000136,0.08647359601254746
54,2024-01-02 17:29:00,186.094,186.208,186.052,186.164,76,18,0,0,,,0.0004406659429714299,0.00044056887824914714,,0.1560000000000059,0.08382860274915147
55,2024-01-02 17:30:00,186.154,186.154,185.812,185.818,91,18,0,0,,,-0.0018585763090607221,-0.0018603056050268906,,0.34199999999998454,0.18371885643068886
56,2024-01-02 17:31:00,185.764,185.948,185.664,185.793,95,13,0,0,,,-0.00013454024906089934,-0.00013454930041206448,,0.28400000000002024,0.1528821515471352
57,2024-01-02 17:32:00,185.793,185.918,185.696,185.696,67,13,0,0,,,-0.0005220864079917842,-0.0005222227425548357,,0.2220000000000084,0.11948781708676237
58,2024-01-02 17:33:00,185.708,185.798,185.654,185.654,79,13,0,0,,,-0.00022617611580222352,-0.0002262016974772852,,0.14400000000000546,0.07754108600599083
59,2024-01-02 17:34:00,185.624,185.698,185.563,185.564,81,13,0,0,,,-0.0004847727493079157,-0.0004848902896055753,,0.13500000000001933,0.07272766452614927
60,2024-01-02 17:35:00,185.554,185.558,185.35,185.514,84,13,0,0,,,-0.0002694488155029484,-0.0002694851233572551,,0.2079999999999984,0.11209674811645041
61,2024-01-02 17:36:00,185.522,185.658,185.522,185.624,73,13,0,0,,,0.0005929471630172767,0.0005927714393080302,,0.13599999999999568,0.07330666982891285
62,2024-01-02 17:37:00,185.628,185.658,185.448,185.448,78,13,0,0,,,-0.0009481532560443595,-0.0009486030376732525,,0.20999999999997954,0.11312948477599259
63,2024-01-02 17:38:00,185.452,185.508,185.294,185.348,84,23,0,0,,,-0.000539234718088033,-0.0005393801574149351,,0.21399999999999864,0.11539374069840101
64,2024-01-02 17:39:00,185.333,185.618,185.333,185.608,85,13,0,0,,,0.0014027666875282563,0.0014017837294716053,,0.2849999999999966,0.15377725499506112
65,2024-01-02 17:40:00,185.584,185.658,185.542,185.598,76,23,0,0,,,-5.3876988060808095e-05,-5.387843947786157e-05,,0.11599999999998545,0.0625053883955435
66,2024-01-02 17:41:00,185.584,185.608,185.402,185.454,76,18,0,0,,,-0.0007758704296382257,-0.0007761715728755164,,0.20600000000001728,0.11100094835762633
67,2024-01-02 17:42:00,185.454,185.454,185.282,185.314,75,13,0,0,,,-0.0007549041810908097,-0.0007551892647350433,,0.17199999999999704,0.09274537081971651
68,2024-01-02 17:43:00,185.304,185.428,185.242,185.374,80,13,0,0,,,0.0003237747822615322,0.0003237223785177533,,0.18600000000000705,0.10037559901567535
69,2024-01-02 17:44:00,185.374,185.518,185.374,185.518,83,13,0,0,,,0.0007768079665972927,0.0007765064074477361,,0.14400000000000546,0.0776807966597287
70,2024-01-02 17:45:00,185.518,185.668,185.454,185.594,76,13,0,0,,,0.0004096637523043345,0.0004095798630195093,,0.21399999999999864,0.11535268814885813
71,2024-01-02 17:46:00,185.594,185.624,185.394,185.404,82,13,0,0,,,-0.0010237399915945522,-0.0010242643712959432,,0.22999999999998977,0.12392642003512494
72,2024-01-02 17:47:00,185.404,185.488,185.37,185.428,82,13,0,0,,,0.00012944704537121154,0.00012943866782539178,,0.117999999999995,0.06364479730749877
73,2024-01-02 17:48:00,185.424,185.558,185.404,185.542,68,13,0,0,,,0.0006147938822615995,0.0006146049739252605,,0.15399999999999636,0.08305289498662329
74,2024-01-02 17:49:00,185.54,185.598,185.389,185.418,78,13,0,0,,,-0.0006683122958682786,-0.0006685357160792115,,0.20900000000000318,0.11264417376307169
75,2024-01-02 17:50:00,185.414,185.434,185.26,185.293,89,18,0,0,,,-0.0006741524555329281,-0.0006743797984811921,,0.1740000000000066,0.09384404629639974
76,2024-01-02 17:51:00,185.298,185.418,185.162,185.418,81,18,0,0,,,0.0006746072436627504,0.0006743797984811789,,0.2560000000000002,0.13815583546503482
77,2024-01-02 17:52:00,185.394,185.418,185.234,185.373,73,13,0,0,,,-0.00024269488399197847,-0.00024272433916117873,,0.1839999999999975,0.09924808785613207
78,2024-01-02 17:53:00,185.378,185.528,185.344,185.494,75,13,0,0,,,0.0006527379931273725,0.0006525250523415254,,0.1839999999999975,0.09925665397188313
79,2024-01-02 17:54:00,185.494,185.538,185.464,185.538,57,13,0,0,,,0.0002372044378795568,0.0002371763093549346,,0.07400000000001228,0.03989347364335897
80,2024-01-02 17:55:00,185.524,185.538,185.452,185.484,71,18,0,0,,,-0.0002910455001131629,-0.0002910878620744358,,0.08600000000001273,0.04635518854704121
81,2024-01-02 17:56:00,185.494,185.828,185.494,185.818,68,13,0,0,,,0.0018006943995170221,0.0017990750929828474,,0.3340000000000032,0.1800597323902677
82,2024-01-02 17:57:00,185.794,185.828,185.698,185.723,77,13,0,0,,,-0.0005112529464313953,-0.0005113836807797922,,0.12999999999999545,0.06996996673735183
83,2024-01-02 17:58:00,185.728,185.758,185.583,185.614,75,13,0,0,,,-0.0005868955379786378,-0.0005870678285792419,,0.17500000000001137,0.09422381116472012
84,2024-01-02 17:59:00,185.592,185.878,185.592,185.878,78,13,0,0,,,0.0014223065070522178,0.001421295987218024,,0.28599999999997294,0.154101469890929
85,2024-01-02 18:00:00,185.863,186.068,185.854,186.064,84,13,0,0,,,0.0010006563444839855,0.0010001560216637596,,0.21399999999999864,0.11513856980679245
86,2024-01-02 18:01:00,186.078,186.198,186.044,186.173,85,13,0,0,,,0.0005858199329262792,0.0005856484074148122,,0.15399999999999636,0.08276099270198323
87,2024-01-02 18:02:00,186.159,186.358,186.134,186.298,82,13,0,0,,,0.000671418519334166,0.0006711932187617907,,0.22400000000001796,0.12032724713820872
88,2024-01-02 18:03:00,186.298,186.313,186.066,186.148,77,13,0,0,,,-0.0008051616227764402,-0.0008054859394924373,,0.24699999999998568,0.13258328055050816
89,2024-01-02 18:04:00,186.134,186.348,186.134,186.313,75,13,0,0,,,0.0008863914734511535,0.0008859988605177585,,0.21400000000002706,0.11497093491786943
90,2024-01-02 18:05:00,186.314,186.357,186.254,186.29,81,13,0,0,,,-0.00012344817591902757,-0.0001234557962722487,,0.10300000000000864,0.05528301684253928
91,2024-01-02 18:06:00,186.294,186.438,186.267,186.427,83,13,0,0,,,0.0007354125288527857,0.0007351422455640157,,0.17099999999999227,0.09179039582594836
92,2024-01-02 18:07:00,186.428,186.494,186.4,186.408,72,23,0,0,,,-0.00010191656787916781,-0.0001019217617254676,,0.09399999999999409,0.05042161048769181
93,2024-01-02 18:08:00,186.407,186.438,186.293,186.324,71,18,0,0,,,-0.00045062443671928243,-0.000450725998422703,,0.1449999999999818,0.0777867783935055
94,2024-01-02 18:09:00,186.318,186.408,186.28,186.342,69,23,0,0,,,9.66059122817775e-05,9.660124623114324e-05,,0.1279999999999859,0.06869974988996548
95,2024-01-02 18:10:00,186.354,186.523,186.354,186.51,88,13,0,0,,,0.0009015680844897123,0.0009011619160915376,,0.16899999999998272,0.09068761604257634
96,2024-01-02 18:11:00,186.534,186.758,186.524,186.673,83,13,0,0,,,0.0008739477775991933,0.0008735661075971204,,0.23400000000000887,0.1254462993341744
97,2024-01-02 18:12:00,186.678,186.828,186.678,186.748,93,13,0,0,,,0.00040177208273295406,0.0004016913939413347,,0.15000000000000568,0.08035226432681178
98,2024-01-02 18:13:00,186.724,186.738,186.5,186.538,78,13,0,0,,,-0.0011245100349132064,-0.0011251427707121642,,0.23799999999999955,0.12746085130995458
99,2024-01-02 18:14:00,186.558,186.618,186.487,186.598,74,13,0,0,,,0.000321650280371788,0.0003215985620102095,,0.13100000000000023,0.07021944917934382
