time,open,high,low,close,tick_volume,spread,real_volume
2024-08-01 16:35:00,518.01,519.74,517.13,518.93,75,19,0
2024-08-01 16:36:00,519.09,519.09,511.6,513.13,86,31,0
2024-08-01 16:37:00,513.62,514.62,510.41,510.72,88,29,0
2024-08-01 16:38:00,511.15,513.86,510.38,512.19,71,12,0
2024-08-01 16:39:00,512.21,515.7,510.96,515.62,65,9,0
2024-08-01 16:40:00,515.63,516.95,514.25,516.63,69,15,0
2024-08-01 16:41:00,516.32,518.48,515.79,517.24,67,15,0
2024-08-01 16:42:00,517.34,518.07,515.93,516.04,58,15,0
2024-08-01 16:43:00,516.06,518.04,515.65,518.04,49,17,0
2024-08-01 16:44:00,518.41,519.32,517.23,518.66,60,13,0
2024-08-01 16:45:00,518.69,519.89,518.02,518.05,64,20,0
2024-08-01 16:46:00,518.0,520.37,517.98,519.84,53,8,0
2024-08-01 16:47:00,520.01,520.6,519.9,520.34,61,16,0
2024-08-01 16:48:00,520.33,521.18,519.55,520.72,60,17,0
2024-08-01 16:49:00,520.72,522.85,520.72,522.47,64,10,0
2024-08-01 16:50:00,522.45,522.45,519.3,520.46,67,15,0
2024-08-01 16:51:00,520.43,521.1,520.04,520.1,53,18,0
2024-08-01 16:52:00,520.05,521.11,519.03,521.09,61,13,0
2024-08-01 16:53:00,521.14,524.43,521.11,523.88,69,16,0
2024-08-01 16:54:00,523.71,525.59,523.6,525.24,74,10,0
2024-08-01 16:55:00,525.24,525.78,524.35,525.22,72,4,0
2024-08-01 16:56:00,525.23,526.33,523.78,526.29,73,9,0
2024-08-01 16:57:00,526.29,527.01,525.94,526.3,61,9,0
2024-08-01 16:58:00,526.44,526.44,525.14,526.12,54,17,0
2024-08-01 16:59:00,526.15,526.86,525.53,525.68,48,14,0
2024-08-01 17:00:00,525.59,525.59,523.26,523.74,64,23,0
2024-08-01 17:01:00,524.35,524.55,523.47,523.49,50,21,0
2024-08-01 17:02:00,523.53,524.2,522.93,523.83,47,13,0
2024-08-01 17:03:00,524.01,524.79,522.45,522.69,58,6,0
2024-08-01 17:04:00,522.61,522.65,521.19,521.35,66,16,0
2024-08-01 17:05:00,521.49,521.91,520.32,520.4,58,9,0
2024-08-01 17:06:00,520.28,520.88,518.92,519.96,61,16,0
2024-08-01 17:07:00,519.69,521.24,519.42,521.24,67,10,0
2024-08-01 17:08:00,521.24,522.29,521.11,522.21,60,16,0
2024-08-01 17:09:00,522.21,522.21,518.99,519.19,53,24,0
2024-08-01 17:10:00,519.35,520.83,519.35,520.83,40,29,0
2024-08-01 17:11:00,520.57,522.35,520.57,521.0,58,15,0
2024-08-01 17:12:00,520.97,521.58,520.12,520.16,39,24,0
2024-08-01 17:13:00,520.16,521.32,520.05,520.77,47,20,0
2024-08-01 17:14:00,520.78,520.79,520.02,520.17,54,13,0
2024-08-01 17:15:00,520.21,520.21,517.39,517.79,54,14,0
2024-08-01 17:16:00,517.82,518.54,516.73,517.09,56,20,0
2024-08-01 17:17:00,516.92,517.82,516.66,517.03,52,26,0
2024-08-01 17:18:00,517.1,517.86,516.65,517.34,49,16,0
2024-08-01 17:19:00,517.2,517.56,516.21,516.65,46,13,0
2024-08-01 17:20:00,516.65,517.28,516.41,516.64,43,24,0
2024-08-01 17:21:00,516.71,516.71,515.88,516.27,51,16,0
2024-08-01 17:22:00,516.24,516.29,513.85,514.16,61,18,0
2024-08-01 17:23:00,514.16,514.73,513.92,514.73,57,9,0
2024-08-01 17:24:00,514.94,516.25,514.51,515.92,55,16,0
2024-08-01 17:25:00,516.02,517.09,515.95,516.54,53,13,0
2024-08-01 17:26:00,516.57,516.57,515.25,515.35,38,22,0
2024-08-01 17:27:00,515.35,515.46,513.94,513.95,47,19,0
2024-08-01 17:28:00,513.4,514.18,513.4,513.76,47,23,0
2024-08-01 17:29:00,513.76,513.79,513.02,513.2,49,9,0
2024-08-01 17:30:00,512.84,513.55,512.02,512.04,60,12,0
2024-08-01 17:31:00,512.12,512.57,510.6,510.71,63,11,0
2024-08-01 17:32:00,510.99,511.42,507.85,509.86,64,13,0
2024-08-01 17:33:00,510.19,511.15,509.34,511.06,64,12,0
2024-08-01 17:34:00,511.03,512.51,511.03,512.21,46,19,0
2024-08-01 17:35:00,512.02,512.69,511.52,512.4,52,16,0
2024-08-01 17:36:00,512.53,513.23,511.14,511.23,41,21,0
2024-08-01 17:37:00,511.14,511.27,510.59,510.97,54,16,0
2024-08-01 17:38:00,511.28,512.64,511.05,511.25,53,16,0
2024-08-01 17:39:00,511.26,512.01,511.07,511.61,47,13,0
2024-08-01 17:40:00,511.63,512.06,510.53,511.18,51,11,0
2024-08-01 17:41:00,511.19,511.19,509.39,509.97,48,23,0
2024-08-01 17:42:00,509.99,510.35,507.7,507.93,51,15,0
2024-08-01 17:43:00,507.93,509.11,506.48,508.24,65,21,0
2024-08-01 17:44:00,508.25,509.13,508.16,508.78,49,9,0
2024-08-01 17:45:00,508.96,509.73,507.5,507.61,54,21,0
2024-08-01 17:46:00,507.88,508.5,506.69,506.89,47,8,0
2024-08-01 17:47:00,507.13,508.99,506.55,508.87,60,19,0
2024-08-01 17:48:00,508.89,509.01,505.86,506.02,51,9,0
2024-08-01 17:49:00,506.1,507.95,506.1,507.22,45,22,0
2024-08-01 17:50:00,506.95,509.78,506.95,509.03,63,22,0
2024-08-01 17:51:00,509.04,509.28,508.53,508.96,42,13,0
2024-08-01 17:52:00,508.66,508.74,507.64,508.59,38,21,0
2024-08-01 17:53:00,508.34,508.63,507.97,508.08,42,18,0
2024-08-01 17:54:00,508.08,509.05,507.9,508.08,38,18,0
2024-08-01 17:55:00,508.34,508.34,506.67,506.98,46,19,0
2024-08-01 17:56:00,506.98,507.41,506.43,507.09,44,21,0
2024-08-01 17:57:00,507.25,508.94,507.06,507.15,54,17,0
2024-08-01 17:58:00,507.15,507.33,506.26,506.26,44,23,0
2024-08-01 17:59:00,506.48,506.61,505.75,506.33,42,10,0
2024-08-01 18:00:00,506.53,506.53,503.98,504.09,55,24,0
2024-08-01 18:01:00,504.03,504.36,503.45,504.18,58,14,0
2024-08-01 18:02:00,504.2,506.26,504.13,505.92,58,28,0
2024-08-01 18:03:00,505.99,506.33,504.67,505.34,32,15,0
2024-08-01 18:04:00,505.34,505.8,503.38,503.39,40,19,0
2024-08-01 18:05:00,503.94,505.19,503.09,503.96,55,22,0
2024-08-01 18:06:00,503.9,504.55,502.99,503.51,46,19,0
2024-08-01 18:07:00,503.33,504.49,502.97,503.04,57,19,0
2024-08-01 18:08:00,503.2,503.69,502.57,502.62,49,18,0
2024-08-01 18:09:00,502.67,504.16,502.67,502.82,49,15,0
2024-08-01 18:10:00,502.57,504.26,502.57,504.15,57,23,0
2024-08-01 18:11:00,504.16,505.04,503.82,504.6,47,15,0
2024-08-01 18:12:00,504.75,506.44,504.71,506.21,49,10,0
2024-08-01 18:13:00,506.01,507.28,506.01,507.07,55,13,0
2024-08-01 18:14:00,507.09,507.62,506.91,507.26,51,16,0
2024-08-01 18:15:00,507.06,507.31,506.16,506.17,44,19,0
2024-08-01 18:16:00,506.18,507.35,505.53,506.2,46,20,0
2024-08-01 18:17:00,505.68,507.59,505.32,506.99,40,23,0
2024-08-01 18:18:00,506.91,506.98,505.28,505.76,36,27,0
2024-08-01 18:19:00,505.76,505.98,504.79,505.39,37,22,0
2024-08-01 18:20:00,505.42,506.43,504.9,506.41,34,17,0
2024-08-01 18:21:00,506.41,506.65,505.4,505.4,34,20,0
2024-08-01 18:22:00,505.41,505.88,505.17,505.88,10,34,0
2024-08-01 18:25:00,505.88,505.88,505.88,505.88,1,71,0
2024-08-01 18:28:00,505.88,505.88,505.88,505.88,1,71,0
2024-08-01 18:31:00,501.14,501.44,500.23,501.07,40,18,0
2024-08-01 18:32:00,501.08,502.62,500.65,501.94,54,29,0
2024-08-01 18:33:00,501.92,502.86,501.16,501.16,42,29,0
2024-08-01 18:34:00,501.17,502.23,501.03,501.44,35,18,0
2024-08-01 18:35:00,501.59,502.43,501.56,501.93,30,31,0
2024-08-01 18:36:00,502.18,502.42,501.8,502.27,32,21,0
2024-08-01 18:37:00,502.28,502.54,500.96,501.67,37,10,0
2024-08-01 18:38:00,501.67,502.18,501.61,501.93,34,16,0
2024-08-01 18:39:00,501.92,502.14,501.71,501.71,21,20,0
2024-08-01 18:40:00,501.76,501.81,500.89,501.28,42,13,0
2024-08-01 18:41:00,501.29,502.26,501.29,501.59,39,20,0
2024-08-01 18:42:00,501.59,501.6,500.4,500.46,55,9,0
2024-08-01 18:43:00,500.45,501.93,499.9,501.93,36,19,0
2024-08-01 18:44:00,501.94,502.08,500.92,501.0,44,15,0
2024-08-01 18:45:00,500.73,501.27,499.89,501.27,35,38,0
2024-08-01 18:46:00,501.28,502.05,500.94,500.94,44,15,0
2024-08-01 18:47:00,501.06,502.78,501.06,501.71,26,19,0
2024-08-01 18:48:00,501.76,503.41,501.76,503.31,45,6,0
2024-08-01 18:49:00,503.32,504.15,502.84,503.55,49,23,0
2024-08-01 18:50:00,503.4,504.2,502.63,504.2,45,11,0
2024-08-01 18:51:00,504.21,506.47,503.95,506.31,56,24,0
2024-08-01 18:52:00,506.31,506.59,505.45,505.66,56,17,0
2024-08-01 18:53:00,505.89,505.99,503.98,504.56,47,19,0
2024-08-01 18:54:00,504.55,505.0,503.64,504.73,43,17,0
2024-08-01 18:55:00,504.75,505.92,504.22,505.92,51,21,0
2024-08-01 18:56:00,506.11,506.16,504.61,504.64,41,23,0
2024-08-01 18:57:00,504.69,505.01,503.52,504.27,29,21,0
2024-08-01 18:58:00,504.27,504.95,503.06,503.76,48,13,0
2024-08-01 18:59:00,503.76,504.29,502.97,503.07,46,17,0
2024-08-01 19:00:00,503.03,503.67,502.87,503.64,39,17,0
2024-08-01 19:01:00,503.65,505.06,503.65,505.06,40,15,0
2024-08-01 19:02:00,505.1,505.84,504.55,505.84,39,14,0
2024-08-01 19:03:00,505.74,506.2,505.12,505.99,30,24,0
2024-08-01 19:04:00,505.91,506.39,504.62,504.97,41,15,0
2024-08-01 19:05:00,504.97,505.5,504.9,505.21,35,13,0
2024-08-01 19:06:00,505.28,505.86,504.92,505.57,39,15,0
2024-08-01 19:07:00,505.61,507.19,505.61,507.19,51,12,0
2024-08-01 19:08:00,507.0,507.02,505.33,505.97,45,12,0
2024-08-01 19:09:00,505.94,506.42,505.39,506.42,38,14,0
2024-08-01 19:10:00,506.38,506.71,505.94,506.09,32,18,0
2024-08-01 19:11:00,506.11,506.34,505.44,506.34,32,12,0
2024-08-01 19:12:00,506.39,506.84,506.05,506.08,35,15,0
2024-08-01 19:13:00,506.05,506.65,505.86,506.24,29,8,0
2024-08-01 19:14:00,506.24,507.25,506.06,507.25,51,14,0
2024-08-01 19:15:00,507.29,507.52,506.43,506.9,50,12,0
2024-08-01 19:16:00,507.05,507.3,506.45,506.92,49,16,0
2024-08-01 19:17:00,506.85,506.92,505.34,505.91,55,22,0
2024-08-01 19:18:00,505.92,506.71,505.74,506.31,42,9,0
2024-08-01 19:19:00,506.32,506.6,506.04,506.09,40,27,0
2024-08-01 19:20:00,506.09,506.27,505.37,505.5,43,17,0
2024-08-01 19:21:00,505.8,506.24,505.43,505.51,25,18,0
2024-08-01 19:22:00,505.51,505.51,504.05,504.05,38,19,0
2024-08-01 19:23:00,503.35,504.82,503.35,503.81,40,22,0
2024-08-01 19:24:00,503.81,503.85,503.24,503.27,40,32,0
2024-08-01 19:25:00,503.28,503.95,503.13,503.73,29,15,0
2024-08-01 19:26:00,503.73,503.82,503.45,503.56,25,15,0
2024-08-01 19:27:00,503.57,503.58,502.26,503.26,35,18,0
2024-08-01 19:28:00,503.26,503.98,503.26,503.48,31,10,0
2024-08-01 19:29:00,503.48,504.75,503.46,504.75,28,20,0
2024-08-01 19:30:00,504.4,504.63,504.09,504.45,26,21,0
2024-08-01 19:31:00,504.45,504.45,503.5,503.89,25,17,0
2024-08-01 19:32:00,503.71,503.86,503.16,503.19,18,14,0
2024-08-01 19:33:00,503.22,503.68,502.92,502.95,23,15,0
2024-08-01 19:34:00,502.98,503.0,502.22,502.22,32,10,0
2024-08-01 19:35:00,502.2,502.23,501.45,501.68,37,8,0
2024-08-01 19:36:00,501.87,502.99,501.53,502.99,35,10,0
2024-08-01 19:37:00,502.99,503.13,501.93,501.97,28,9,0
2024-08-01 19:38:00,501.97,502.63,501.96,502.2,22,10,0
2024-08-01 19:39:00,502.35,502.35,501.12,501.12,29,11,0
2024-08-01 19:40:00,501.13,501.38,500.51,500.51,36,7,0
2024-08-01 19:41:00,500.74,500.82,499.97,499.98,37,14,0
2024-08-01 19:42:00,499.99,500.81,499.99,500.28,35,15,0
2024-08-01 19:43:00,500.48,501.42,500.22,501.42,37,7,0
2024-08-01 19:44:00,501.41,501.46,500.65,501.06,32,17,0
2024-08-01 19:45:00,501.13,501.49,500.67,501.34,31,11,0
2024-08-01 19:46:00,501.47,501.74,500.97,501.17,39,13,0
2024-08-01 19:47:00,501.47,502.56,501.47,502.39,44,17,0
2024-08-01 19:48:00,502.39,502.41,501.87,502.08,28,17,0
2024-08-01 19:49:00,502.26,502.57,501.55,501.55,34,12,0
2024-08-01 19:50:00,501.56,501.63,500.87,501.26,34,27,0
2024-08-01 19:51:00,501.16,501.31,500.03,500.05,38,20,0
2024-08-01 19:52:00,500.31,500.66,499.3,499.3,52,20,0
2024-08-01 19:53:00,499.4,500.4,499.4,500.4,36,15,0
2024-08-01 19:54:00,500.39,500.39,499.35,500.24,33,27,0
2024-08-01 19:55:00,500.24,500.74,499.93,500.22,38,9,0
2024-08-01 19:56:00,500.22,500.76,500.08,500.08,36,20,0
2024-08-01 19:57:00,500.33,500.94,500.33,500.41,28,24,0
2024-08-01 19:58:00,500.42,500.54,499.88,500.29,31,22,0
2024-08-01 19:59:00,500.3,500.57,499.89,500.57,28,19,0
2024-08-01 20:00:00,500.56,500.69,499.95,500.22,24,10,0
2024-08-01 20:01:00,500.4,500.68,499.16,499.59,39,14,0
2024-08-01 20:02:00,499.52,499.61,497.94,497.94,44,10,0
2024-08-01 20:03:00,498.26,499.51,498.26,498.84,38,12,0
2024-08-01 20:04:00,498.98,499.09,497.9,497.9,39,20,0
2024-08-01 20:05:00,497.92,498.06,497.26,497.84,47,13,0
2024-08-01 20:06:00,497.73,498.36,496.56,496.71,57,18,0
2024-08-01 20:07:00,496.44,496.74,496.23,496.48,41,15,0
2024-08-01 20:08:00,496.48,497.38,496.46,496.79,46,20,0
2024-08-01 20:09:00,496.84,496.84,495.95,496.26,48,14,0
2024-08-01 20:10:00,496.45,497.27,496.41,497.06,38,15,0
2024-08-01 20:11:00,497.07,497.07,496.59,496.98,36,12,0
2024-08-01 20:12:00,496.98,496.98,495.7,495.89,43,16,0
2024-08-01 20:13:00,495.97,495.97,494.93,495.28,50,12,0
2024-08-01 20:14:00,495.19,496.07,495.02,495.42,35,17,0
2024-08-01 20:15:00,495.44,496.13,495.22,495.83,35,22,0
2024-08-01 20:16:00,496.03,496.59,495.98,496.59,32,21,0
2024-08-01 20:17:00,496.59,496.59,495.86,496.27,37,10,0
2024-08-01 20:18:00,496.33,496.56,496.02,496.05,29,9,0
2024-08-01 20:19:00,495.92,496.23,495.53,495.65,27,20,0
