time,open,high,low,close,tick_volume,spread,real_volume
2024-08-01 16:35:00,172.43,172.51,172.09,172.42,64,3,0
2024-08-01 16:36:00,172.43,172.91,172.38,172.89,74,4,0
2024-08-01 16:37:00,172.83,173.04,172.81,172.95,52,4,0
2024-08-01 16:38:00,172.95,173.47,172.95,173.37,60,2,0
2024-08-01 16:39:00,173.38,173.46,173.02,173.04,65,4,0
2024-08-01 16:40:00,173.07,173.6,172.99,173.56,66,3,0
2024-08-01 16:41:00,173.54,173.68,173.48,173.56,59,3,0
2024-08-01 16:42:00,173.57,173.84,173.57,173.66,53,4,0
2024-08-01 16:43:00,173.68,174.32,173.68,174.32,50,3,0
2024-08-01 16:44:00,174.3,174.5,174.26,174.4,59,2,0
2024-08-01 16:45:00,174.4,174.59,174.29,174.31,68,3,0
2024-08-01 16:46:00,174.32,174.81,174.32,174.63,69,3,0
2024-08-01 16:47:00,174.64,174.94,174.63,174.85,60,3,0
2024-08-01 16:48:00,174.82,175.07,174.73,175.02,61,3,0
2024-08-01 16:49:00,175.04,175.3,175.04,175.18,50,3,0
2024-08-01 16:50:00,175.21,175.22,174.85,174.85,63,2,0
2024-08-01 16:51:00,174.84,175.0,174.65,174.65,60,3,0
2024-08-01 16:52:00,174.65,174.83,174.5,174.76,62,3,0
2024-08-01 16:53:00,174.76,175.1,174.76,174.94,67,2,0
2024-08-01 16:54:00,174.94,175.25,174.94,175.22,57,3,0
2024-08-01 16:55:00,175.22,175.45,175.22,175.42,49,2,0
2024-08-01 16:56:00,175.45,175.58,175.3,175.5,57,2,0
2024-08-01 16:57:00,175.48,175.62,175.18,175.21,48,2,0
2024-08-01 16:58:00,175.22,175.45,174.99,175.45,42,2,0
2024-08-01 16:59:00,175.45,175.46,175.32,175.4,42,3,0
2024-08-01 17:00:00,175.42,175.43,175.14,175.34,69,3,0
2024-08-01 17:01:00,175.28,175.47,175.16,175.38,65,3,0
2024-08-01 17:02:00,175.39,175.62,175.37,175.56,63,2,0
2024-08-01 17:03:00,175.52,175.55,175.25,175.4,65,3,0
2024-08-01 17:04:00,175.41,175.5,175.35,175.38,50,2,0
2024-08-01 17:05:00,175.39,175.45,175.06,175.06,57,2,0
2024-08-01 17:06:00,175.08,175.2,174.91,174.91,58,3,0
2024-08-01 17:07:00,174.91,175.39,174.91,175.36,74,2,0
2024-08-01 17:08:00,175.36,175.56,175.3,175.5,65,3,0
2024-08-01 17:09:00,175.5,175.51,175.12,175.24,60,3,0
2024-08-01 17:10:00,175.26,175.44,175.07,175.09,67,3,0
2024-08-01 17:11:00,175.08,175.36,175.08,175.23,63,3,0
2024-08-01 17:12:00,175.23,175.26,174.87,175.06,61,2,0
2024-08-01 17:13:00,175.07,175.45,175.07,175.44,59,3,0
2024-08-01 17:14:00,175.41,175.52,175.1,175.18,70,3,0
2024-08-01 17:15:00,175.17,175.23,174.94,175.02,67,3,0
2024-08-01 17:16:00,175.02,175.19,174.8,174.85,66,2,0
2024-08-01 17:17:00,174.84,174.88,174.67,174.84,52,2,0
2024-08-01 17:18:00,174.81,174.92,174.54,174.64,56,3,0
2024-08-01 17:19:00,174.65,174.76,174.59,174.69,55,2,0
