time,open,high,low,close,tick_volume,spread,real_volume
2024-05-01 16:35:00,165.62,165.76,165.55,165.62,62,4,0
2024-05-01 16:36:00,165.62,165.83,165.33,165.34,62,3,0
2024-05-01 16:37:00,165.33,165.5,165.23,165.33,71,4,0
2024-05-01 16:38:00,165.32,165.62,165.21,165.54,63,4,0
2024-05-01 16:39:00,165.54,165.57,165.42,165.55,69,5,0
2024-05-01 16:40:00,165.54,165.54,165.23,165.37,66,4,0
2024-05-01 16:41:00,165.38,165.63,165.36,165.55,73,4,0
2024-05-01 16:42:00,165.55,165.7,165.55,165.56,73,4,0
2024-05-01 16:43:00,165.58,165.69,165.49,165.67,79,4,0
2024-05-01 16:44:00,165.67,165.71,165.49,165.66,63,4,0
2024-05-01 16:45:00,165.66,165.84,165.65,165.79,46,6,0
2024-05-01 16:46:00,165.79,165.97,165.73,165.88,68,5,0
2024-05-01 16:47:00,165.85,165.94,165.56,165.57,73,4,0
2024-05-01 16:48:00,165.59,165.78,165.59,165.78,67,4,0
2024-05-01 16:49:00,165.83,165.93,165.67,165.69,70,3,0
2024-05-01 16:50:00,165.7,165.78,165.62,165.7,67,4,0
2024-05-01 16:51:00,165.7,165.99,165.69,165.88,58,4,0
2024-05-01 16:52:00,165.85,165.85,165.69,165.75,51,4,0
2024-05-01 16:53:00,165.75,165.75,165.49,165.6,50,3,0
2024-05-01 16:54:00,165.59,165.79,165.56,165.72,60,4,0
2024-05-01 16:55:00,165.74,165.78,165.62,165.69,50,4,0
2024-05-01 16:56:00,165.68,165.82,165.63,165.63,53,4,0
2024-05-01 16:57:00,165.63,165.86,165.63,165.76,55,4,0
2024-05-01 16:58:00,165.76,166.01,165.76,165.99,46,4,0
2024-05-01 16:59:00,165.99,166.1,165.9,166.06,33,5,0
2024-05-01 17:00:00,166.06,166.22,165.8,165.96,70,5,0
2024-05-01 17:01:00,165.96,166.52,165.96,166.39,77,4,0
2024-05-01 17:02:00,166.41,166.49,166.18,166.18,64,4,0
2024-05-01 17:03:00,166.18,166.24,165.99,166.07,62,4,0
2024-05-01 17:04:00,166.08,166.31,166.08,166.23,62,4,0
2024-05-01 17:05:00,166.23,166.6,166.23,166.57,60,4,0
2024-05-01 17:06:00,166.6,167.02,166.59,167.01,76,4,0
2024-05-01 17:07:00,167.01,167.04,166.85,167.03,66,4,0
2024-05-01 17:08:00,167.03,167.05,166.79,166.83,55,4,0
2024-05-01 17:09:00,166.83,166.9,166.6,166.64,61,4,0
2024-05-01 17:10:00,166.62,166.86,166.58,166.79,61,4,0
2024-05-01 17:11:00,166.76,166.79,166.63,166.7,62,4,0
2024-05-01 17:12:00,166.68,166.7,166.45,166.6,58,4,0
2024-05-01 17:13:00,166.61,167.0,166.57,166.96,63,4,0
2024-05-01 17:14:00,166.95,167.02,166.89,166.95,48,4,0
2024-05-01 17:15:00,166.94,167.05,166.9,167.0,51,3,0
