time,open,high,low,close,tick_volume,spread,real_volume
2024-04-01 16:35:00,181.95,182.68,181.95,182.43,73,30,0
2024-04-01 16:36:00,182.44,182.77,182.44,182.66,61,20,0
2024-04-01 16:37:00,182.69,182.96,182.68,182.83,67,30,0
2024-04-01 16:38:00,182.79,182.87,182.59,182.6,54,30,0
2024-04-01 16:39:00,182.6,182.6,182.05,182.2,68,30,0
2024-04-01 16:40:00,182.21,182.45,182.19,182.28,60,30,0
2024-04-01 16:41:00,182.27,182.51,182.18,182.23,46,40,0
2024-04-01 16:42:00,182.25,182.3,182.16,182.18,52,20,0
2024-04-01 16:43:00,182.2,182.2,181.9,182.04,67,20,0
2024-04-01 16:44:00,182.07,182.07,181.79,181.86,56,30,0
2024-04-01 16:45:00,181.89,182.22,181.89,182.08,57,50,0
2024-04-01 16:46:00,182.07,182.24,181.91,181.91,77,30,0
2024-04-01 16:47:00,181.91,181.93,181.79,181.8,73,20,0
2024-04-01 16:48:00,181.82,181.82,181.29,181.32,76,30,0
2024-04-01 16:49:00,181.3,181.3,181.03,181.09,66,20,0
2024-04-01 16:50:00,181.12,181.24,181.08,181.08,61,40,0
2024-04-01 16:51:00,181.09,181.09,180.82,180.88,64,20,0
2024-04-01 16:52:00,180.85,180.85,180.64,180.66,59,20,0
2024-04-01 16:53:00,180.66,180.67,180.34,180.41,60,30,0
2024-04-01 16:54:00,180.42,180.73,180.42,180.71,52,40,0
2024-04-01 16:55:00,180.72,180.8,180.49,180.49,50,30,0
2024-04-01 16:56:00,180.49,180.62,180.48,180.53,29,30,0
2024-04-01 16:57:00,180.55,180.56,180.43,180.51,31,30,0
2024-04-01 16:58:00,180.51,180.63,180.47,180.58,25,20,0
2024-04-01 16:59:00,180.58,180.74,180.53,180.73,48,30,0
2024-04-01 17:00:00,180.73,180.79,180.53,180.79,51,30,0
2024-04-01 17:01:00,180.78,180.78,180.62,180.66,36,40,0
2024-04-01 17:02:00,180.66,180.7,180.41,180.41,34,20,0
2024-04-01 17:03:00,180.41,180.43,180.24,180.43,45,20,0
2024-04-01 17:04:00,180.44,180.48,180.22,180.27,52,30,0
2024-04-01 17:05:00,180.28,180.46,180.28,180.4,45,40,0
2024-04-01 17:06:00,180.42,180.87,180.42,180.81,46,40,0
2024-04-01 17:07:00,180.81,181.14,180.81,181.06,54,40,0
2024-04-01 17:08:00,181.06,181.22,180.94,181.22,46,30,0
2024-04-01 17:09:00,181.18,181.19,181.02,181.08,39,30,0
2024-04-01 17:10:00,181.06,181.17,181.05,181.09,38,40,0
2024-04-01 17:11:00,181.04,181.14,180.88,180.99,42,30,0
2024-04-01 17:12:00,181.0,181.03,180.94,181.03,27,40,0
2024-04-01 17:13:00,181.03,181.12,180.94,181.12,22,30,0
2024-04-01 17:14:00,181.11,181.12,180.95,181.0,36,30,0
2024-04-01 17:15:00,181.0,181.07,180.98,181.02,34,40,0
2024-04-01 17:16:00,181.01,181.01,180.9,180.9,34,40,0
2024-04-01 17:17:00,180.9,180.9,180.76,180.82,39,30,0
