time,open,high,low,close,tick_volume,spread,real_volume
2024-07-01 16:35:00,503.19,505.02,503.19,504.0,30,15,0
2024-07-01 16:36:00,504.0,504.96,504.0,504.54,37,20,0
2024-07-01 16:37:00,504.54,504.67,503.58,504.59,24,13,0
2024-07-01 16:38:00,504.46,504.99,503.97,503.97,31,19,0
2024-07-01 16:39:00,503.91,504.39,503.89,503.89,16,15,0
2024-07-01 16:40:00,503.98,503.98,503.2,503.37,23,9,0
2024-07-01 16:41:00,503.38,503.84,503.17,503.44,25,13,0
2024-07-01 16:42:00,503.33,503.61,502.24,502.4,29,15,0
2024-07-01 16:43:00,502.4,503.36,502.26,502.66,24,7,0
2024-07-01 16:44:00,502.66,502.66,500.98,501.16,36,11,0
2024-07-01 16:45:00,501.31,501.76,500.53,500.61,41,17,0
2024-07-01 16:46:00,500.61,500.61,497.3,497.57,48,11,0
2024-07-01 16:47:00,497.56,497.87,496.17,496.34,42,11,0
2024-07-01 16:48:00,496.34,496.87,495.46,496.27,47,8,0
2024-07-01 16:49:00,496.63,496.74,495.25,495.45,42,12,0
2024-07-01 16:50:00,495.45,495.66,494.22,494.54,43,16,0
2024-07-01 16:51:00,494.78,497.19,494.77,497.19,46,13,0
2024-07-01 16:52:00,496.93,497.42,495.32,495.88,34,7,0
2024-07-01 16:53:00,495.87,496.25,495.35,495.49,41,10,0
2024-07-01 16:54:00,495.48,496.2,495.39,495.39,32,14,0
2024-07-01 16:55:00,495.39,496.32,495.31,495.8,32,15,0
2024-07-01 16:56:00,495.81,496.09,495.03,495.77,35,11,0
2024-07-01 16:57:00,495.67,496.67,495.5,496.62,33,9,0
2024-07-01 16:58:00,496.62,496.62,495.65,495.75,22,11,0
2024-07-01 16:59:00,495.79,496.65,495.79,496.39,35,12,0
2024-07-01 17:00:00,496.53,497.14,496.18,496.81,43,2,0
2024-07-01 17:01:00,496.71,497.59,496.49,497.59,32,6,0
2024-07-01 17:02:00,497.67,497.67,497.1,497.66,37,3,0
2024-07-01 17:03:00,497.67,498.24,497.1,497.1,31,14,0
2024-07-01 17:04:00,497.08,497.73,496.99,497.73,21,14,0
2024-07-01 17:05:00,497.73,497.73,497.3,497.39,27,11,0
2024-07-01 17:06:00,497.39,497.39,496.6,497.14,34,13,0
2024-07-01 17:07:00,497.14,497.2,496.79,497.13,26,11,0
2024-07-01 17:08:00,497.07,497.54,496.99,497.25,20,11,0
2024-07-01 17:09:00,497.26,497.75,497.1,497.29,26,9,0
2024-07-01 17:10:00,497.39,497.54,496.19,496.42,26,10,0
2024-07-01 17:11:00,496.54,496.54,495.1,495.1,32,12,0
2024-07-01 17:12:00,495.1,495.53,494.75,494.93,33,12,0
2024-07-01 17:13:00,494.99,495.04,493.57,493.79,32,9,0
2024-07-01 17:14:00,493.79,494.06,493.59,493.67,31,7,0
2024-07-01 17:15:00,493.66,493.68,493.11,493.4,41,10,0
2024-07-01 17:16:00,493.47,493.99,493.47,493.99,33,10,0
2024-07-01 17:17:00,493.79,494.59,493.79,494.39,23,12,0
2024-07-01 17:18:00,494.39,496.12,494.39,496.03,37,15,0
2024-07-01 17:19:00,496.05,496.49,496.04,496.43,27,8,0
2024-07-01 17:20:00,496.54,496.8,495.72,495.72,30,9,0
2024-07-01 17:21:00,495.62,496.09,495.62,495.95,29,15,0
2024-07-01 17:22:00,495.99,496.22,495.59,496.09,29,15,0
2024-07-01 17:23:00,496.16,496.81,496.16,496.52,27,18,0
2024-07-01 17:24:00,496.52,496.66,496.18,496.19,19,11,0
2024-07-01 17:25:00,496.29,496.42,495.93,496.06,23,8,0
2024-07-01 17:26:00,496.1,496.49,496.1,496.49,17,15,0
2024-07-01 17:27:00,496.46,496.49,495.99,496.29,13,14,0
2024-07-01 17:28:00,496.34,497.01,496.28,496.59,28,15,0
2024-07-01 17:29:00,496.46,497.15,496.45,497.15,21,9,0
2024-07-01 17:30:00,497.15,497.55,496.69,496.99,22,9,0
2024-07-01 17:31:00,497.05,497.19,496.6,496.62,24,11,0
2024-07-01 17:32:00,496.62,497.05,496.61,496.62,25,10,0
2024-07-01 17:33:00,496.62,496.94,496.44,496.48,21,18,0
2024-07-01 17:34:00,496.48,496.48,495.5,495.51,36,15,0
2024-07-01 17:35:00,495.63,495.96,495.49,495.49,26,2,0
2024-07-01 17:36:00,495.37,495.72,495.17,495.32,30,5,0
2024-07-01 17:37:00,495.26,495.26,495.01,495.16,20,11,0
2024-07-01 17:38:00,495.16,495.97,495.16,495.37,25,10,0
2024-07-01 17:39:00,495.37,495.58,495.26,495.3,14,7,0
2024-07-01 17:40:00,495.3,495.91,495.24,495.91,22,9,0
2024-07-01 17:41:00,495.96,496.13,494.92,494.93,33,10,0
2024-07-01 17:42:00,494.93,495.31,494.93,495.16,23,11,0
